Gene_Name	Ratio_2h	Ratio_6h	Ratio_12h	Ratio_18h	Ratio_24h
KIF21A	0.243267029032421	0.479693423163951	0.388393224006565	0.0783808683097682	0.414710525458542
BCHE	0.229703739733726	0.485599960963384	0.573166331720613	0.787243916596362	1.12393692915223
DLGAP4	0.271112991403414	-0.000865357443253293	0.0602017242273756	0.781008099459666	0.620245974592079
NDUFV1	-0.0508847400250935	-0.154842406869233	-0.0697021666300674	-0.0894981508391025	0.112162828913259
DPP3	0.00859516152029148	0.0249421632553939	0.00860967475186227	0.0640877129686382	0.0624748114452255
FTH1	0.00364018005872851	0.189696750777654	0.0851905835451482	0.865200783605534	0.750032895132768
GSDMD	0.0870895921955235	0.0992008010697603	0.0470551884929916	0.356236145662658	0.377313241533422
HBA2;HBA1	-0.357833478629491	-0.0939657503694475	-0.336169110464009	-0.253021095711513	-0.35501626421955
GALNT2	-0.032100843167024	0.0288372298405523	0.00142897555014671	-0.0224743465748992	-0.0110662014062054
TMEM189;UBE2V1	0.184932882791528	-0.0110662014062054	0.0554863432955578	0.0823314749133364	0.118648618490339
ACYP1	0.114534964429027	-0.0260209707143701	0.147026374302618	0.346976681487239	0.280527392227408
NEDD1	0.094957236909083	-0.265436896049098	0.0222291857123719	0.216250016992825	0.257269388767551
DCAF8	-0.0639170536923114	-0.0905824763624424	-0.0661236424652936	0.03547568043042	0.313943274846684
APEX1	-0.0799753767205958	-0.196984663529218	-0.0443241688122014	0.013013921825082	0.00142897555014671
PTGR2	0.163784991376833	0.123905487270091	0.387770188625986	0.185982867288298	0.0363483244845675
DCAF5	0.0809574504525574	0.05445222309087	0.162815633656504	-0.0214797274104513	0.169176797438491
GMFB	-0.991825658697696	0.0575568101294545	0.0235777044162127	0.0682110609511635	0.0655967294138255
DDX24	-0.0688771408503078	-0.559540758771391	-0.744763886953294	-0.820403647862436	-0.959918496689248
CTAGE5	0.04369052628062	0.10694849726315	0.0707240719726993	0.190190463723095	0.199636390618914
KLC1	-0.0366088286051013	0.0386285634392387	0.018527245545345	0.0678027317703949	0.109794587353606
CDK2	0.117458676451079	0.0805454981661609	0.0545421171667441	-0.0260209707143701	0.106016573858259
PSMA6	0.0441962132073461	0.0214528935322452	-0.0398402645317911	0.00413201942527752	0.022610161065122
TMEM48	0.157222254704562	-0.0493519591352916	-0.0680516429977899	0.0474278681297168	0.220126765592316
ARID1B	-0.0430644786649374	0.00209342591012558	0.168236233667354	-0.102993993323326	0.177604310590272
TNRC6C	-0.216237552053823	0.026601792568366	0.187953650279116	0.305306979779732	0.349639819727361
PAPOLA	-0.034779158048019	0.0352391221473269	0.0628665656284923	0.058262648003346	-0.0377336274465149
TIMM8B	-0.093695380233557	-0.11503324294624	-0.00762609237617788	-0.105409894040082	-0.280362489973778
SBF1	-0.0593552776164212	-0.296075574952888	0.136109111734999	-0.122738971954545	0.170036814640799
MTMR3	0.095157560925614	0.489017832513262	-0.11809388938682	0.192842946830752	0.252518070932279
CLK3	0.164884384741782	0.128282494276536	0.0787922028754465	0.0561461695302194	-0.0663992289113827
USP11	0.131487063829336	0.145318088555322	0.0455952119742693	-0.0350607969051142	-0.112633416985245
ELAC2	-0.163885116708942	-0.0894981508391025	-0.112099579776235	-0.236462003838104	-0.281312490858144
OTUD5	-0.00863030514344	0.0154325226277253	0.033687670184833	0.000360718851957818	-0.0865120465742818
TTC7A	-0.218595201550857	0.103038457869688	-0.068189258778968	0.0158700520861657	0.0240470500209179
MAPRE2	0.0696638347320677	-0.0152120850685033	0.028292758304626	0.0767214868111008	0.0457441214992857
CSDE1	0.0133342263030865	0.0629871267818562	-0.0776531856501613	-0.247198388575865	-0.373174890753116
MRPS22	-0.057692867168346	-0.115166449634935	-0.0413831790194062	-0.0606008295541171	-0.0357646536009747
CPSF3	0.0451039195624929	0.144313220742338	0.0133342263030865	0.0729379344460596	-0.0301241614551288
CELF1	0.000880312497559428	0.0841655455353408	-0.00992040959306384	-0.0119249484797085	-0.064331046245984
SEC24C	0.107072799212878	0.137108279454727	0.181787506562925	0.155984007116765	0.236333479861926
PDIA3	0.0492479272614312	0.0624898769469241	0.0453569886989701	0.0637107053513445	0.118288400873377
XPNPEP1	-0.0196307563355084	0.0434377492708869	-0.0263043243519084	0.237625668972822	0.202737945241954
PUS1	-0.167486389965649	-0.203639694013985	-0.233274538990934	-0.199625235657732	-0.169411951991355
HNRNPH1	-0.0597705810902547	0.0306487081896997	0.000245279006257367	0.00866772913819209	-0.0514417113826102
FAM125B	-0.0810668804918884	0.07497282984441	0.127163362288449	0.253429248587553	-0.00992040959306384
C14orf159	-0.219462838957155	-0.26435627052581	0.0352539059036957	0.149248574181077	0.422153077591632
BLOC1S1	-0.0536674490388253	8.65642994080582e-05	-0.017351841787775	-0.0120680233090903	0.0890217938805319
TH1L	-0.0196307563355084	-0.0248869993131796	-0.0166389421137891	-0.0416635317293615	0.0412241263309201
CEP170	0.120749067974549	0.0710574503776232	-0.0361868028478463	-0.190678065617533	-0.304978235803961
AMPD2	0.018220396409806	0.141875737444287	0.00192006152852046	0.0848692246064527	-0.047398788875411
CHADL	-0.0471195485685507	0.093263300070425	-0.028569152196771	0.112646303194901	-0.115565995921603
IMPDH2	-0.0619835161089573	-0.0224743465748992	-0.044603950649768	-0.0953168415347697	-0.125254339031466
ZNF687	0.00404521205794879	-0.0288520058474934	0.0285281802394087	0.04939721430312	0.120560843304086
TRIM33	-0.0885486970102381	-0.0776531856501613	-0.00561556740690985	-0.140124223909071	-0.123268887494347
PYCRL	-0.149779630575903	0.0910948856705353	-0.0650207699484113	-0.137765808095878	-0.104336659814736
CD1C	-0.00719550140420373	-0.112366523072563	-0.0721744169243166	-0.291603558030565	-0.194465331637997
PTPRF	0.402378250491787	0.134888845742377	-0.0453031679565721	0.0286900551071001	0.082713380729515
CALM1;CALM2;CALM3	-0.047957107396655	-0.0336520524899971	-0.0257375614136083	-0.00820001383213612	-0.0263043243519084
MTCH1	-0.032100843167024	0.118523315204727	0.126249785609616	0.118460667642827	0.276275445317471
C6orf108	-0.0441842575440038	0.187608568856912	0.0520571116569103	0.190387996218761	0.327583710261082
UBE2B	-0.109159938961111	-0.317419849834702	0.0151992278275909	-0.112766845428428	0.0272632387961203
C4orf43	0.0689675314116142	-0.158466295124796	-0.160791139919387	-0.326652391004403	-0.0779265786850691
CNOT6L	-0.0467005867416222	0.0025124758595944	-0.105678077894537	-0.162081103382375	-0.0977456216385188
PCBD2	-0.0497701518163845	-0.257493447876156	-0.0688771408503078	0.0621885968002966	0.169485046544553
N4BP2	-0.107286134952222	-0.0897693086335085	-0.034215715337913	-0.197110514712696	-0.0817486512341679
CCDC99	-0.0227583975781575	-0.0581086494011739	0.138902172999611	0.106684391174497	0.355829913935056
DLAT	-0.0197730690400272	0.0372511050159087	-0.01292617444427	0.0171834371687314	0.0883160869588912
C15orf24	0.0886995805046791	0.522778605022444	0.731302124541615	0.855092187415784	0.305752726540932
PPP5C	-0.0122110839508744	0.0503081999342656	0.0456994470279213	0.00697060277772195	-0.0176369030494984
C11orf31	-0.0270124650625816	-0.00848688896549122	-0.042224073762985	-0.0224743465748992	0.0340864556529967
SSSCA1	-0.113433802604049	-0.121148056475311	-0.0799753767205958	-0.278460609443402	-0.241352085770659
GNE	0.144536464222374	-0.0295588974491164	0.31933357817891	0.116848429137522	0.0386137450613787
REXO2	-0.187514398192816	0.0108173853802593	0.147250038045231	-0.0836558970806325	0.286585714095165
ETNK1	0.0874421026581849	-0.11169907219742	-0.0850166734887139	-0.24086382278575	-0.148869043531001
RPL18	-0.0260209707143701	0.198543314310181	-0.624802765252947	-0.38316512484753	-1.36653204553713
YARS2	-0.0337929888493032	0.129939141523499	-0.171334947398768	-0.0938305716351356	-0.187261004841697
LIN7A;LIN7C	0.0184103429408823	-0.121148056475311	-0.148999162587764	-0.0993625397577723	-0.24731993497982
PPP2R5C	0.00219456475421272	0.04805418672674	-0.0229004021100788	-0.220453786049186	-0.835439053224125
YY1	-0.0315363532680532	-0.100843124433112	-0.143915803071445	-0.19987646683658	-0.0589398545562329
TMEM85	0.00407414726670405	-0.0919367382105852	0.0250302371872846	-0.172615521813478	-0.020484422065084
SEC11A;SEC11L1	0.0147181764143589	-0.197110514712696	0.275576735965917	0.267878442759954	0.235246217586109
RPL28	-0.00345831977241101	-0.338110596266224	-0.241230035515445	-0.458486999974326	-0.656908183473337
PSMA4	0.00473981729086034	-0.00288250853312144	0.0317838818200557	0.0395476002487567	0.0266311837397985
POU2F1;POU2F3;POU2F2	-0.0304067104260457	0.0239737047044089	-0.544188606646971	-0.848317469836102	-1.11176583118223
PSME2	-0.11116488907889	-0.153935010704163	-0.0441842575440038	-0.0132121114268512	0.0250595963594564
LDLR	0.329703495892506	0.544729337737845	0.903117476244885	0.44795744863541	0.226054296655561
ANP32A	0.0338353556539486	0.047740993440191	0.0402595149145174	-0.0018742855313508	-0.0535284409892993
WDR61	-0.0592168165537987	-0.0810668804918884	0.0773302124837383	0.0529099142259408	0.179661711567695
RAB8B;RAB13	0.0596302526405162	-0.0224743465748992	0.406120404542791	0.503506971423553	0.581799255499378
GMPR2	-0.161694235436132	-0.065572311593622	-0.0294175468350917	0.0911563560756785	0.167312483560468
DUT	0.0192142397166317	0.0192727224140157	0.127100338423824	0.0572565582962209	0.014324708166401
BLM	-0.156008221107128	-0.121811151141987	-0.314058408858261	-0.513995979367012	-0.0953168415347697
BIRC5	-0.000721167243654123	0.157350964770635	0.385412642949012	0.146068207959151	0.872366720274126
AKR7A2	0.0258525199344746	-0.155360662839202	-0.0220481651801731	0.103425885443164	0.270712627186045
DDX17	0.0136691661284545	0.0567612793450899	0.0338058173506422	-0.00374613923289463	-0.00273851980692881
NUB1	0.237353532961849	-0.00705194251649007	0.0524161249823636	-0.115699153431586	0.221942851436375
VPS33A	0.0535236454789534	-0.00676478187842236	0.116911006727195	0.0471744355027523	0.225042198651382
RNPS1	0.00901610452329069	-0.0578314745605733	0.0428431544839392	0.00507276751775812	0.049367355658924
RAB27A	0.0279985348992564	-0.0999011100079427	0.38858207573944	0.366875729215887	0.775910319263653
PRMT7	0.0430958273260697	0.103890935907898	0.0635599298857853	-0.222680931494572	-0.138552375152649
MPHOSPH6	-0.161049224900557	-0.294664856091242	-0.118226813792948	-0.0749164020524617	-0.12313642685606
HEXA	-0.0103501881695673	0.039814527081839	0.101536223094388	0.254392628011987	0.240690741502899
MPI	0.0803319395778219	0.025147677460937	0.00875481509815067	0.0872428470307368	0.205879461455005
MACF1	-0.00676478187842236	0.067863217690342	0.351957993728046	0.437486466185823	0.451109675903331
NDUFB10	-0.0743684217815534	-0.0705267208766824	0.0326985673250294	-0.0412429822318814	-0.0132121114268512
HAGH	0.100824369519487	0.121721953507775	0.15410454598854	0.271861796581072	0.314571106807891
ZNF598	-0.00690836934217753	0.245283494048761	-0.10969486482593	0.0561161708809444	0.0452230053910661
KIF22	0.11788130662313	-0.0478175480213695	0.125022093923165	0.0180889096136504	0.430858930427602
UBFD1	0.0716789521358987	-0.0260209707143701	-0.0236102151826453	-0.0862402758207441	0.0675759321533695
PLCL1	-0.0839281550623593	-0.00273851980692881	0.327275966212947	-0.204766750654613	-0.199248306840202
PMM2	-0.166201252662703	-0.196481148982308	-0.0626743627633925	-0.010206942869257	-0.0743684217815534
CIAPIN1	-0.00662118012237995	0.0228446574506788	-0.00633393372205048	0.160298347529416	0.114488108214334
GABARAP;GABARAPL1	-0.00432160595009342	-0.093154487907083	0.414672062821816	-0.150169706295702	-0.000432743603971213
SAP130	-0.0112093614203034	-0.192825403552391	-0.0607391578576786	0.0120243391646269	-0.229587922740652
DHX30	-0.0749164020524617	-0.109026176498367	-0.125254339031466	-0.250233980826755	-0.352193537745032
PCMT1	0.0314889456452414	-0.087191249562623	0.0119806967358746	0.0206770188384587	0.046801821319007
GTF3C5	0.0561161708809444	0.0580974209493663	-0.0771062441059786	-0.122473941175645	-0.319617934200161
NDUFA5	0.0332889949173007	-0.206268124520983	-0.10111215847415	0.0681354357163916	-0.0694272104560142
NUPL1	0.064977841753457	0.138441580427971	-0.121148056475311	0.0174170530774094	-0.291603558030565
KIF23	NA	0.30443371542809	NA	0.213219653951994	0.918824014536352
BIN3	-0.056860943046751	-0.0278617753545096	-0.204140716780225	-0.182565182221083	-0.41391897713882
MED23	0.0693307781716249	-0.131062616782468	0.0498153002214349	0.102635643530053	0.0477857311757808
SAP18	0.0287783581454976	-0.0278617753545096	-0.0648828515848544	0.0175630822329458	0.0112680572193449
ZNF259	0.161604851705778	0.143340919975858	0.100468574404583	0.121172663291776	0.121926028865495
BRD8	-0.023894042655701	0.291221236799899	0.0331856526441237	-0.448055167717188	-0.0244615301409957
EBNA1BP2	-0.0725860470685965	-0.0436244767470347	-0.0234682805039054	-0.196607044094818	-0.319039815562536
CWF19L2	0.451898810066366	0.810004699372538	-0.178109076094325	-0.27667531650318	0.437388781521329
CTSD	0.312993077694545	-0.0717626693000912	0.0976253679199205	0.104402664622728	0.352381554800273
ZMYND8	-0.0567222423745403	-0.044464066513246	-0.0074825763312062	0.00663721432416674	-0.0268708647247453
MRPS28	-0.131062616782468	0.06059286157141	-0.0999011100079427	-0.224657734120739	-0.13842131042025
EFR3A	0.00298947390870841	0.13294172835162	0.0720125512933788	0.19872543619193	0.298708233676518
BRCC3	-0.181802255158941	-0.103262626606085	0.0865533284408041	0.0519075491350435	0.219404330203509
GABPB1	-0.23842002607896	0.0537182977216275	0.0960516532777288	0.169939428464856	0.0612249229141855
SMG1	-0.134089480920423	0.00657924158711509	0.0360968305345035	-0.0999011100079427	-0.0985543072207294
NSF	0.0698606770282666	0.011384382486266	0.117912617487474	0.254358210524281	0.317534571734747
DGKE	0.0957895343180198	-0.0997664862929298	-0.145481822265525	-0.258338011169037	0.182294889772829
FN3KRP	-0.0378741656611202	-0.0130691500195213	0.0423527981997748	0.0951421503982991	0.256855608951603
MYBBP1A	-0.0802483300921202	-0.27500704749987	-0.12485746725576	-0.300416627836874	-0.281193774952634
SLC25A11	0.0252504455431863	-0.057415612427243	0.0724220738982154	0.0822856530083659	0.111009383590781
NMRAL1	0.0149805482096179	-0.236094578637878	0.289104321673294	0.0603972796439563	0.510703699974999
GEMIN4	0.110152690170997	0.079478021209661	-0.147957881387101	-0.119688174519196	-0.23094077612394
NDE1	-0.173383321214723	0.0349878214648452	0.035653124601101	0.0359932869434897	-0.0387171075728537
EIF5A;EIF5AL1	-0.0255958358826835	-0.00705194251649007	-0.133826527298828	-0.133826527298828	-0.314870508536833
TRAPPC1	0.00862418812943482	0.0355939741192039	0.0587584427330573	0.204183190347443	0.299027692777284
HMOX2	-0.0740943535738733	-0.0146409468817531	-0.0146409468817531	-0.0709388213434375	0.116848429137522
ATPAF1	0.0617217368768357	0.0863388787401157	0.265223191034481	0.360249208169281	0.317354794411322
KIAA1267	0.192842946830752	0.288980930788233	0.128377108604471	-0.316029858519577	-0.268194822828425
NDUFAB1	0.0128246844180135	-0.104202449382443	0.0366146599902419	0.0375916443874622	-0.0163536835778348
C19orf29	-0.0192037339730927	0.0248540946999296	-0.132116159533725	-0.113033665299892	-0.0736831536164399
SMARCD2	-0.0684644509669058	-0.147957881387101	-0.0761485971800829	-0.0160683686276536	0.0265724019956902
INTS2	0.124157041515996	-0.0270124650625816	0.046086671746751	0.115597447016313	0.124660281632158
DPF2	-0.00676478187842236	0.0869210306780344	0.0977797461078956	0.06425362753659	0.0106429695538684
NDUFA13;YJEFN3	-0.0206266505899579	-0.222804561045261	-0.0353423807921971	-0.0149265442381028	0.0213064701399315
PI4KA	0.264425834629696	0.104356136329254	0.27282013747502	0.385261891115971	0.395624983025968
KIAA0368	0.241799175540957	-0.095586907997724	0.0736361571482623	0.0400963367721711	0.219102022770173
RCOR1	0.259426412775891	0.207477775859482	0.256028405178566	-0.0927486855395237	-0.00216242115062078
NOMO3;NOMO2;NOMO1	0.0452081191249148	-0.00475305539981947	0.0273661576929352	-0.104202449382443	-0.026729250487489
TOR1AIP1	-0.00144197417390627	-0.0705267208766824	0.0901117152235229	0.250972105245458	0.428294069481099
APIP	-0.0702519218204442	0.060246850047773	0.0390880086625024	0.155855418940657	0.00800024469716469
ETFDH	0.0397403757852686	0.0278220296536275	0.305378290007285	0.445892536248583	0.470688770843729
CCS	0.121769045258971	0.0155929346893861	0.0312235546303283	0.00982930772039255	0.117130049668895
SENP3	0.128314031696412	-0.0511632525821146	-0.0214797274104513	-0.194087052116302	-0.0835197488201729
SEC16A	0.151634451814581	0.167361087244113	0.096792011042014	0.236758414341417	-0.0600473836699389
DDX41	0.0506070090114578	-0.0723116400224264	0.180871395426565	0.00805827456457217	0.136220096204122
ALDH6A1	0.0253679037446445	0.0462356320096467	0.0392510727898192	0.173416939286252	0.250131108796535
MYO18A	-0.0282862430791099	-0.0109230271847919	0.0155054349901301	0.134081185447788	0.125824697172555
TRAPPC4	-0.123798608462622	0.0392807227932295	0.143420592110189	0.237727733212707	0.185359346834188
HDAC7	0.031090877428132	0.0406007652278788	-0.20426594528956	-0.226261894191208	-0.423094054149902
DNAJB12	0.342524622319351	0.09952536862314	0.171904654627259	-0.0687395906723051	0.152147370163095
ALDOA	-0.0160683686276536	0.0162639420813221	0.0360228700683359	0.0623241650803818	-0.010636636108737
SUDS3	-0.161694235436132	-0.287354085029207	-0.278817403074721	-0.0214797274104513	-0.132511039799195
MYCBP2	0.0133779096967891	-0.00245049923482243	-0.164528860881369	-0.610511091666109	-0.336511915512762
OLA1	0.0207501967415267	-0.0997664862929298	-0.0210532520540752	-0.0419438299701673	-0.0592168165537987
FKBP8	0.0616615078897943	-0.0469799081444094	-0.0231843692482633	-0.010636636108737	0.000894748326002801
THUMPD1	-0.114766792665514	-0.0828388147248917	-0.129744605507819	-0.0791562066176435	-0.0807940819582424
SUN2	-0.0152120850685033	-0.0511632525821146	0.141652905275483	0.21764176252163	0.649004967573503
SUMF2	0.101985180933237	-0.224410781870753	0.0314889456452414	0.0614808360136771	0.630617274661059
IARS	-0.0270124650625816	-0.0771062441059786	0.0278073218578583	0.0348252384635332	-0.0377336274465149
IVD	0.0567012570851011	-0.0117818594599147	0.127037317312263	0.0365110792287806	0.283685081535772
PTPN7	-0.0666747627244601	-0.137634671883373	0.058668285562619	0.0321378848377235	0.00782616909852334
TAF6	0.0270427230229756	-0.169796756183248	0.0343523738844369	-0.0430644786649374	-0.142870845096642
TBCD	0.0987063623065434	0.148177014551305	0.0921402389271406	0.023137831542237	-0.047398788875411
RPL23	-0.029276182370632	-0.255440304865444	-0.278579550458423	-0.56910217295356	-0.443818796912493
DCXR	0.0803166866025362	-0.0200576523412534	0.11177304828222	0.133669611007735	0.187838613966939
HN1	-0.0164963198961959	0.0531044836743934	0.075915320711238	0.0706331639580362	-0.00719550140420373
DDX5	-0.0877343818197254	-0.0469799081444094	-0.0392787953513676	-0.222433640605915	-0.245495662819921
RPL19	-0.0124971626829022	-0.291132012008753	-0.223175386144563	-0.261470639012782	-0.644686942884343
SRSF1	-0.0395595572557058	0.0110063596570187	-0.0122110839508744	0.0552614714911928	-0.0896337361068956
CDK11B;CDK11A	-0.00144197417390627	-0.0335111023613236	0.0213650377135559	0.0852518028883166	0.158558180412586
CHERP	-0.103396924492231	0.00502933486942234	0.00505828982302899	-0.0255958358826835	-0.0672256725319715
NSFL1C	-0.00906046815638366	0.00965501130036851	0.0934787816042498	0.193469710740434	0.217876647166555
SCO1	-0.00273851980692881	-0.108892401632409	-0.220082260649247	-0.185232254230161	-0.116497840501748
MRPS7	-0.102590949588091	-0.293488202375508	-0.300299473665638	-0.546659906440835	-0.28143119699561
KIAA1012	0.159154112437927	0.083538642478144	-0.0211954245144897	0.273552390348386	0.290003631088599
ICAM2	-0.115299644025547	0.104650840867593	0.333697871826905	0.377988019982132	0.521411239294566
SUZ12	-0.0130691500195213	-0.112633416985245	-0.0291348040530228	-0.319964694216466	-0.168385305414752
FDXR	-0.0136409106693863	-0.121811151141987	0.0105267040496992	-0.0316774964507602	0.396384336188869
TMCO1	0.116519941316361	0.0422190935882993	0.0459675146092984	0.00656474876683784	0.174442291587934
YTHDC1	0.000418442238915367	0.0281897732871572	0.100236581376458	0.0581274608244535	0.0496809022483638
ALDH3A2	0.0895436253034728	-0.163112244347124	0.0503978361592641	0.00701409390856945	0.00617349764220638
MYL12A;MYL12B;MYL9	0.05733161539648	0.0587283897168938	0.0180889096136504	0.038687838472769	0.0530595807033339
ZNF207	0.147042349134347	0.0702998835716081	0.0294408032665982	0.0464740004260403	0.031621659462448
GIT1	-0.0255958358826835	0.00929196137649134	-0.020484422065084	0.0732718248829591	0.034736564548394
LLGL2	-0.00417776078910992	-0.060185765046563	0.0648269338087491	-0.0304067104260457	0.0462505288818905
HELZ	0.192315356756893	0.0733628993239945	-0.0603241331511038	-0.196858801366356	0.0535386177960114
VEZF1	-0.0112093614203034	-0.284277218055128	NA	-0.536351357995483	-0.181675061414897
PPME1	-0.0441842575440038	-0.0536674490388253	-0.00977712161152997	0.035756643780343	0.121800440613761
BUB3	-0.00949050294745241	-0.0367494764278683	0.0130284795768909	-0.0519984677970024	0.0677724897613614
CHCHD6	-0.0384361816561079	-0.0234682805039054	-0.131326074606591	0.00985835917107594	0.0255147399456516
C17orf75	0.105690542833539	0.0877333719335505	0.188150876728696	0.183080867614014	0.253154115441064
AURKB	0.0180743007093381	-0.107821755912854	-0.0229004021100788	0.119635762360421	0.182655076464285
LMNB2	-0.00877370706601606	0.0285428953859628	0.00908869331826291	0.0653400852373377	0.0766910572685697
KIAA0664	-0.0116387562468936	-0.0316774964507602	-0.122871469088393	-0.307428525192247	-0.406210108531565
NUDT16L1	-0.109561151953051	-0.144829520838809	-0.104470857762917	-0.116763971297723	-0.103262626606085
RPS15	0.112006904023522	-0.0297002342154199	-0.104605043229311	-0.190045886894439	-0.222186307322112
EFTUD2	-0.0547790315196196	-0.0206266505899579	-0.025170575734906	-0.0275787274742827	-0.0454429707611672
AP2B1	0.0335547661874822	0.0787617296261606	0.099880931173526	0.216434388037343	0.267513706970055
STAT5A	-0.208017754895892	-0.230694897121916	-0.00834345852933505	0.128755627978063	0.101969697302445
TBCB	0.138600388842562	0.0894054750863892	0.0186441576232768	-0.0357646536009747	-0.198242681607614
LONP1	-0.0316774964507602	-0.0617070847915971	-0.0210532520540752	-0.135272179476252	-0.040822310107341
PRKCSH	0.00789869804540936	0.0319461224206406	0.037221496695075	0.0537332720589371	0.0802099202906607
TMEM205	0.117161344232749	0.200332416084047	0.0551565433097127	0.345949473623348	0.250165425587271
SEH1L	-0.0018742855313508	-0.00216242115062078	0.0201356176879056	-0.0731347046302154	-0.0471195485685507
EIF1;EIF1B	0.0109627480114571	-0.0316774964507602	-0.13842131042025	-0.137896932389619	-0.210388864445403
C17orf61	0.0399480090206738	-0.028569152196771	0.0559811846779027	-0.0378741656611202	-0.0156402903768823
RBM42	0.0968537246756153	-0.302757715638036	-0.400756503183251	-0.542604750260758	-0.534758869344362
DAZAP1	-0.0233263318600274	0.0503978361592641	-0.0453031679565721	0.0956662006961546	0.0423230849930166
CXXC1	-0.188021051416948	-0.0588013536161863	-0.217354813682437	-0.0429244451738409	-0.252536766696175
PDCD5	0.0169060674022102	0.149712630488611	-0.0472591754780128	-0.0675010485665715	-0.0521376233351752
FARSA	-0.100170319756977	-0.155231116299279	-0.11463354906894	-0.0346383179990089	-0.0727232310216204
HDHD2	-0.0244615301409957	-0.144568517664712	-0.0415233621843505	0.0286164733701835	0.169549949486323
MAP4K1	0.074182828117395	0.0836915205463911	-0.0965317426936287	0.256028405178566	0.207794318934894
EIF3K	0.0242671083459581	0.197781962711839	-0.0287105859541402	-0.103531209877993	-0.0219060767336222
TK1	0.287236960258726	0.99852920103831	0.403847225039655	0.606495933454101	0.312168885274205
GPX4	-0.00489684321484749	-0.0866479127551882	0.224064511698213	-0.106348319505147	0.0126500257633208
MRPL4	-0.0862402758207441	-0.143785224708602	-0.121678556588252	-0.180020521466313	-0.0255958358826835
BCAS3	0.105007669030485	-0.0162110331559171	0.412097399278842	0.611556945590221	0.654217594941841
TXNL4A	-0.00475305539981947	0.251315510038836	0.0187756950366179	0.0970543122185886	-0.0140695825016559
DCAKD	-0.178364081846803	-0.234256047688296	NA	-0.636450616678977	-0.251325232327958
PAF1	0.0958049517621254	0.142894837314668	0.071087761325717	0.0681656853345946	0.0280426645849916
COPE	0.0351947717871615	0.0991235338421013	0.0603371059232371	0.0778782852768816	0.117223935397031
C19orf10	0.0147764771343243	0.0149076623689703	-0.057692867168346	-0.147436958817481	-0.0018742855313508
BCAT2	-0.115299644025547	-0.116630912036307	-0.0911243336611648	-0.0650207699484113	-0.10701824988212
TXN2	0.214323911007096	0.0959899739437708	0.0870589431819814	0.397277087172517	0.151746637122112
SLC1A5	0.203800973250823	-0.0126401807787704	-0.0824300999459491	-0.146394549060505	-0.275603079336849
USF2	0.133147397095221	0.0528650173102295	0.0506966638042918	0.0928170478209931	0.00455166201607061
TIMM44	0.0626857427867577	-0.154712813782158	0.0281456391014464	-0.135666196969044	0.0543773156394969
ZC3H4	0.0470849993214024	0.0982893113659676	-0.102590949588091	0.0628364269142868	-0.162081103382375
AP2S1	0.0714060647353247	0.109701183844048	-0.00273851980692881	0.131581888558741	0.12329250749091
RPS11	0.0170812421030767	-0.280600048848164	-0.275364696150436	-0.475811237140141	-0.507921464957328
FCHO1	0.0131012705394784	-0.171847313573341	-0.118226813792948	-0.0738202332916713	-0.0254540964277492
ARHGEF1	0.0784417993641914	0.0636051608709406	0.0868444183165032	0.068937264976257	0.0371474785513476
PRKD2	-0.35501626421955	-0.145612247166476	-0.0909888884147722	-0.305211776078188	0.115331753003687
RPS5	0.110822425269886	0.151105695692187	-0.249506020989147	-0.173383321214723	-0.551589842351025
NAPA	-0.0441842575440038	-0.035905383742128	0.067757368994568	0.0985518849377893	0.116113345707375
RPL18A	-0.00158609235402637	-0.380064458843981	-0.321812674667221	-0.445832624207628	-0.752834208750317
ARHGEF18	0.00180449684674798	-0.135797512223391	-0.200127654273602	-0.302991615612752	-0.360195694732358
EPS15L1	0.0576919438438152	0.102047117118231	0.140682395167652	0.127163362288449	0.144568358968266
CLPP	-0.0608774728993346	-0.0947765568955974	0.0433782787634012	0.0583678023455181	0.0247220019460974
POLD1	0.122774035640915	0.0174170530774094	0.0109482110892313	-0.0641930619274923	-0.0295588974491164
SUGP2	-0.155749232677945	-0.0629506088228078	-0.211635253327149	-0.156526058528656	-0.351854439132379
MYO9B	0.125494159404741	0.171774639641115	0.159089675485321	0.220278018792927	0.394941906738488
NOSIP	0.0814763725683675	0.0184395677039442	-0.0159256899902542	-0.0494913701651037	-0.0578314745605733
AGPS	-0.00977712161152997	-0.263154625411455	-0.0462815032119102	-0.307894775512501	-0.277865757234879
KIF2A	0.0209843909778089	-0.0585243118408003	-0.000865357443253293	-0.0519984677970024	0.0919864629947763
DDX39A;DDX39	-0.0499095224430581	-0.0200576523412534	-0.0799753767205958	-0.0816123228578898	-0.0797023716973782
ACOT7	0.0151554892521688	0.0752159943555013	0.0396069130549354	-0.0419438299701673	-0.0807940819582424
SNAP23	0.0922325123547953	0.0424567992428949	0.206728345501917	0.257528061430803	0.220597383190069
AIP	0.0347070077878084	-0.00446543677030055	0.00811630676622272	0.0399480090206738	0.0371178723571337
GTPBP1	0.0502484455447817	-0.0532503847022501	-0.0713508041288431	-0.131721171155929	-0.121545949846959
STXBP3	0.0139896161317868	-0.0227583975781575	0.0836456554248897	0.0512795558025311	0.208761038154627
PSMD11	-0.00460925325258967	-0.00676478187842236	0.0946799111066292	0.0685438590872879	0.0528650173102295
PSMD12	0.0102942011467855	-0.0394191831333972	0.0342932767081794	0.0876873781383075	0.037384349979835
